wind_speed,wind_direction,active_power,ambient_temp,sd_wd,turbulence_intensity
5.416956522,5.162282609,0.190395652,-1.420326087,8.290745815,0.162568664
5.233586957,-7.617826087,0.172942246,-1.39673913,9.55641696,0.214488737
4.736956522,-1.830978261,0.111343551,-1.002065217,12.31245194,0.137748379
4.344347826,-5.464130435,0.090565797,0.507934783,9.418528985,0.190730331
4.374175824,0.836153846,0.100532674,1.867582418,13.39384044,0.159458272
5.586086957,2.73423913,0.208132826,1.710108696,13.77951914,0.215763693
5.404186047,5.439651163,0.197681473,2.060930233,6.067935679,0.186189468
4.608152174,2.547717391,0.125296812,2.673478261,7.5235649,0.213182014
6.057717391,-2.549456522,0.233136087,1.764673913,13.53719665,0.156317789
4.379565217,-1.846847826,0.096018768,2.629130435,11.98216513,0.175695883
4.56076087,8.102391304,0.112775217,3.184347826,11.74647437,0.146163469
3.957717391,-8.711956522,0.070872246,3.467065217,11.94449841,0.166141613
4.451304348,-6.2925,0.104150725,0.381195652,6.573777014,0.135895697
5.28,5.266086957,0.188564928,1.723804348,10.28693516,0.22812443
4.962608696,1.565434783,0.154828333,3.221847826,10.51279236,0.180777659
4.617391304,-3.055978261,0.118471957,3.548043478,8.953766236,0.168840279
4.924347826,-1.511630435,0.148108623,3.411086957,4.701716843,0.145119495
4.868369565,-4.091195652,0.151057681,3.370978261,3.748606728,0.116109039
4.961630435,-1.506086957,0.153402681,3.358043478,9.044309237,0.11652116
4.483586957,4.063695652,0.103495072,3.622826087,7.54747301,0.156637058
4.392608696,1.922065217,0.09406529,3.81076087,8.648840428,0.104657991
4.796086957,6.793804348,0.127251957,3.5275,4.458413664,0.12997685
4.156956522,1.109130435,0.090552029,3.394891304,7.385295704,0.137718358
3.93173913,-5.076086957,0.066589928,3.140543478,10.50629513,0.119151287
3.941758242,-5.851758242,0.076222125,2.592197802,7.2926166,0.152160262
4.007934783,3.991630435,0.068088768,0.87326087,8.486461782,0.123100743
4.396304348,1.398152174,0.106447101,0.261956522,3.216181932,0.109724825
4.456413043,6.176413043,0.102103696,0.031521739,4.26014383,0.157254316
5.376195652,7.553478261,0.16528558,-0.206521739,2.495730171,0.123912695
5.51576087,9.721413043,0.195521884,-0.282608696,2.53674256,0.133637925
5.21173913,3.898478261,0.149028986,-0.42173913,3.541246423,0.118455186
4.831521739,-0.63076087,0.128607971,-0.704782609,4.451578861,0.098110575
5.180652174,-3.078369565,0.171617174,-0.859021739,6.474752026,0.179889132
5.984347826,-2.596195652,0.245479203,-0.868586957,6.410384748,0.121877695
5.853478261,0.76076087,0.255230797,-0.961304348,6.92283151,0.217025593
6.443369565,-2.511304348,0.325281957,-0.951086957,5.748233406,0.146587615
6.739347826,-1.5225,0.375110435,-0.992826087,5.024057426,0.190356379
7.28,-7.255,0.419958333,-0.9175,2.934013179,0.084182026
5.17625,-9.501875,0.15101,-1.340625,3.85867027,0.098912097
4.57,4.719782609,0.127396232,-1.31423913,4.51802762,0.122026083
4.656086957,3.740978261,0.125211957,-1.442717391,5.668168117,0.100494173
3.692826087,-4.90923913,0.04937029,-1.62173913,4.557612213,0.085871607
4.407173913,-6.069673913,0.102285,-1.628586957,6.041269507,0.142805086
4.349021739,3.116956522,0.09882529,-1.529891304,5.383065783,0.12604204
5.331521739,-0.117282609,0.160403623,-1.404347826,1.639319145,0.148996466
4.749347826,5.414782609,0.127994565,-1.36673913,3.732803053,0.092798445
5.059782609,6.735652174,0.147591087,-1.350652174,6.448909833,0.123985881
4.607608696,7.190652174,0.119764855,-1.4025,2.899310947,0.135549286
4.335543478,6.322717391,0.095747899,-1.578152174,5.107004908,0.106844142
4.986521739,1.855869565,0.136623406,-1.504891304,5.585713163,0.113588583
5.04030303,2.586363636,0.139830505,-1.557575758,3.808583085,0.08995624
3.562264151,0.487735849,0.040111572,-3.91509434,3.123059792,0.073461475
3.233369565,-0.686304348,0.026253841,-3.736086957,3.100268233,0.088992276
2.911904762,3.497936508,0.013220952,-3.524761905,6.945922721,0.062097351
3.127717391,5.905978261,0.024377174,-3.376086957,5.614952577,0.076443667
3.113478261,10.55543478,0.024017681,-3.177065217,4.415881283,0.077832533
3.052613636,3.404204545,0.020126742,-2.961818182,7.641028203,0.079917378
3.243857143,-4.327857143,0.030545143,-2.776857143,4.26834927,0.086586793
3.0112,-4.8828,0.011422667,-2.438666667,11.02083255,0.081658297
2.975319149,-8.032340426,0.012789929,-2.141914894,9.041861633,0.082608793
3.036315789,0.438070175,0.023815906,-2.113684211,11.57210384,0.086762225
3.261208791,-3.786263736,0.032964835,-1.810989011,6.602711337,0.092082893
3.321392405,-2.452531646,0.033097975,-1.556582278,5.347266128,0.091671399
3.510882353,-2.363970588,0.035212255,-1.167205882,13.5401431,0.093810267
4.505652174,-2.420869565,0.101343623,-1.008804348,9.357134042,0.146676852
4.382826087,-2.3025,0.102072391,-0.816413043,9.101804751,0.143825626
3.366052632,4.712894737,0.027127982,-0.235526316,12.10885316,0.117486969
4.091410256,-0.525128205,0.056065812,-0.148589744,22.17980828,0.199940077
3.852197802,1.606923077,0.061330989,0.032417582,13.35362046,0.139032972
3.708351648,-2.651208791,0.054377729,0.228461538,11.86437364,0.148470854
4.508588235,-1.139411765,0.100793569,0.189294118,9.304252401,0.107881119
3.933023256,1.609767442,0.067302171,0.534767442,11.19902191,0.138550523
3.394473684,-3.855789474,0.044753421,0.758552632,13.64991763,0.140681302
4.075280899,1.965393258,0.065410262,1.858651685,18.53880697,0.183989914
4.786847826,-2.964021739,0.106887464,1.285869565,14.30172656,0.129625062
3.808809524,-6.420714286,0.070077143,1.411309524,10.13883561,0.18257973
4.78247191,-5.163033708,0.104236404,2.046629213,21.00745617,0.208672927
4.446413043,5.680108696,0.10384,3.048695652,11.21660469,0.216130325
4.002553191,-6.207446809,0.049031773,2.240212766,15.16248309,0.143290701
4.854444444,-10.87666667,0.142224444,3.928888889,13.46545251,0.309468288
5.840714286,-2.937321429,0.22484,4.403571429,4.975986148,0.119778633
5.517391304,-2.974565217,0.191141667,4.706956522,11.72972297,0.19433952
5.630217391,6.779673913,0.221578623,5.04923913,8.162599975,0.194672236
5.530543478,5.4925,0.17778971,5.656413043,7.158884532,0.175936521
4.797717391,-4.113369565,0.131330797,5.582391304,11.21424352,0.145685775
4.983804348,-5.134891304,0.151983986,5.646195652,7.063035878,0.222050629
6.066847826,5.022826087,0.251617101,5.644021739,6.252640642,0.182695375
5.295842697,6.825955056,0.175872135,6.070449438,8.540962358,0.194187325
4.941956522,-2.887173913,0.141256739,6.421521739,8.520805349,0.150714186
5.566307692,0.572461538,0.209678256,6.478769231,7.293933273,0.173927586
6.856363636,-3.701818182,0.350435758,4.093181818,6.083245246,0.077074677
6.164081633,0.057142857,0.270768571,4.392244898,9.531429807,0.284116933
7.305263158,5.624868421,0.427959561,4.352894737,2.712935185,0.278341021
7.191803279,-9.525245902,0.402517596,3.991967213,6.795147682,0.203143423
6.33,4.701927711,0.27994,4.20373494,4.881885496,0.212052873
5.0905,-0.585,0.158463111,4.366,5.919906235,0.171309371
5.604347826,-3.097826087,0.202771739,4.279782609,7.28985609,0.217650425
5.508152174,-3.749456522,0.186683986,4.118152174,11.07200205,0.174350434
5.811413043,-2.47423913,0.226381522,4.196195652,7.662734891,0.145289192
4.817173913,-3.188478261,0.128203261,4.171086957,11.45198096,0.145104235
5.470434783,-5.604565217,0.179312826,4.097934783,4.598165763,0.153758526
5.1275,-3.783695652,0.142773696,4.002608696,4.560438989,0.092379549
4.586847826,0.274673913,0.105474565,3.951630435,5.340958767,0.127985089
4.411086957,0.733804348,0.104043623,3.805434783,5.858805685,0.115563949
4.542173913,1.901956522,0.107564638,3.626847826,3.195425384,0.08546323
3.876847826,0.003152174,0.061131232,3.47326087,3.532325738,0.088490593
5.081304348,0.24,0.147548696,3.388152174,3.548758025,0.100467207
5.220978261,-0.398369565,0.153532319,3.317934783,3.529287908,0.11070732
4.457717391,-0.46673913,0.099893768,3.21173913,3.25265204,0.086460414
5.197282609,2.009565217,0.158631957,3.155108696,3.593159225,0.157061782
5.945,3.351956522,0.246774565,3.123586957,3.568422325,0.144034152
5.350326087,6.609565217,0.172204783,3.038369565,4.14247999,0.133528307
4.355434783,2.72076087,0.090300362,2.934130435,7.881657135,0.102408763
4.047065217,-2.364782609,0.077313913,2.839347826,5.42494067,0.117432458
4.603152174,-0.315869565,0.099821304,2.873913043,4.398988433,0.100529427
3.61576087,3.624782609,0.041517319,2.799021739,7.35653981,0.083842736
3.33,-9.468876404,0.025987715,2.777303371,5.015285145,0.079121693
3.003333333,-0.024666667,0.007755704,2.766444444,9.823795462,0.064935824
3.360823529,-4.416,0.029593412,2.777647059,7.98082601,0.084717847
3.908913043,-2.856086957,0.058251522,2.732608696,8.733157474,0.097530718
3.655487805,0.969146341,0.040532846,2.672560976,3.523968092,0.093663852
3.523058824,-4.030352941,0.039512549,2.582705882,5.652132646,0.082353719
3.462325581,0.050232558,0.036715659,2.536744186,5.967472808,0.094945818
3.549891304,-6.662173913,0.039052826,2.472282609,2.481768612,0.069417012
3.887934783,-6.241304348,0.05662942,2.485543478,1.909868655,0.065545288
3.519130435,-1.857065217,0.032332319,2.522934783,3.181479557,0.057064095
3.032459016,0.297213115,0.009741967,2.547377049,11.13831004,0.056979308
3.061666667,-0.051666667,0.018225859,2.548181818,4.058564575,0.085381283
3.791195652,-3.115978261,0.049138478,2.593152174,3.387726087,0.079910272
3.111190476,0.182619048,0.014901746,2.628452381,3.799172744,0.070711288
3.186516854,-0.543258427,0.018048914,2.61741573,4.533141539,0.06821823
2.991034483,-5.874137931,0.014035632,2.587241379,6.693605687,0.070156249
3.377444444,-8.188777778,0.031974741,2.553,2.608891808,0.056450861
3.641521739,-3.624782609,0.037157681,2.525108696,4.114107725,0.065406532
3.296,0.532909091,0.016772242,2.585272727,2.603168065,0.063368827
3.114615385,0.527307692,0.007855513,1.785576923,6.662822847,0.041728498
3.059,-8.558625,0.0101615,1.70875,2.893812143,0.048270625
2.890625,-4.036875,0.005615167,1.75175,3.934929782,0.056558065
3.295978261,-0.137717391,0.019738188,1.625,5.694485303,0.066644801
2.908518519,5.181111111,0.005749136,1.596296296,3.874763847,0.053363641
2.668113208,-7.071509434,0.009197862,5.317169811,6.710716285,0.068421428
2.928,-9.051,0.005265333,5.417,9.325082603,0.094771478
3.323414634,-5.135365854,0.018378699,7.646829268,8.058941648,0.084425342
2.946190476,-7.938253968,0.017237037,8.613015873,6.831832876,0.09108274
3.22609375,-1.2521875,0.020641146,8.96609375,5.406676199,0.097861854
2.979411765,1.045,0.009001765,8.928529412,7.119742185,0.066627954
3.22234375,0.99828125,0.017075,6.6790625,17.91742546,0.11313744
4.172105263,-3.710526316,0.05641193,8.790526316,16.02155648,0.117816541
3.239722222,0.201111111,0.021884444,8.828333333,11.32900772,0.11133309
2.878333333,9.467916667,0.008371389,7.56625,9.415684408,0.057644384
3.461886792,-2.566603774,0.031520252,7.655471698,7.927030908,0.127558759
3.439827586,-6.109310345,0.032369425,4.08862069,4.511817179,0.093903816
3.44125,-6.70125,0.029785278,3.599583333,6.223181985,0.110841074
3.419215686,-0.278823529,0.033107059,3.641372549,14.16503295,0.148231596
3.058035714,-2.739821429,0.011494762,2.548214286,4.031049713,0.043964207
2.82952381,-2.53952381,0.002684127,2.498095238,5.606122079,0.036016943
3.15483871,9.267096774,0.012024301,2.300645161,3.729426402,0.056336597
2.948979592,8.506326531,0.003993605,2.316938776,6.609599614,0.04216577
3.313152174,-0.07576087,0.025933116,2.416304348,4.632691106,0.066502332
3.201956522,-1.258913043,0.02303942,2.368695652,3.514446311,0.080989041
3.271413043,1.307282609,0.027515797,2.30423913,5.209172405,0.086440421
3.204347826,3.340869565,0.018492536,2.299673913,6.143630965,0.076609317
3.581304348,6.975,0.045609855,2.318695652,3.945399742,0.073520189
3.73,0.77,0.058166543,2.326481481,2.618094511,0.059327847
4.292666667,5.676666667,0.0933,5.999333333,4.281376058,0.078617912
4.590714286,13.91,0.111565238,6.025714286,4.762488038,0.089819138
3.962711864,-1.607966102,0.076005763,6.17220339,8.213154247,0.2124537
3.947662338,-1.804285714,0.061404762,6.184545455,6.756678651,0.124098341
3.716304348,-6.039456522,0.043527536,6.465326087,14.60555535,0.124064167
3.52195122,6.368658537,0.042733577,6.308780488,11.87720192,0.109257229
3.525168539,-4.71741573,0.039865019,6.400898876,9.260071118,0.124471553
3.383478261,-2.411847826,0.032479855,6.561521739,11.08775217,0.074526555
3.359322034,-4.251186441,0.028715819,6.753220339,4.745018835,0.109900517
3.182051282,-0.231538462,0.028856581,7.10974359,7.127430532,0.07407858
3.220140845,9.113239437,0.026351549,7.5,13.22887662,0.097703447
2.917142857,-19.69857143,0.006818095,7.538571429,2.207603743,0.050332546
4.24953125,4.97640625,0.085301146,7.9909375,12.00176487,0.1468976
4.373695652,-1.754021739,0.094966087,8.071086957,8.049941104,0.112365961
4.060217391,-1.019130435,0.080086667,8.22826087,7.159521694,0.123482941
4.457078652,4.264719101,0.094285019,8.180224719,13.24139395,0.126784825
3.994242424,1.097272727,0.07487899,8.41030303,12.02609617,0.175973586
3.887068966,-4.747758621,0.064106782,8.698103448,5.382604223,0.083374369
3.495172414,-6.358390805,0.042425211,9.207586207,9.439302531,0.093420799
3.423797468,-1.973670886,0.03659097,9.562405063,13.52631378,0.121409585
3.326,3.370333333,0.028808296,9.577111111,11.31632583,0.085615218
3.114285714,-9.842040816,0.013522993,10.29693878,9.830248594,0.099049112
3.373255814,4.695813953,0.025657984,12.94139535,5.536487726,0.153772928
2.9868,2.462,0.015364356,10.5004,11.47560056,0.093320538
2.986037736,1.476792453,0.010018239,10.92698113,13.90971102,0.071216268
3.242857143,5.279795918,0.020510884,10.45020408,6.734797538,0.121256568
3.101413043,6.406847826,0.02533942,10.34086957,4.845980759,0.08407082
3.083369565,1.793804348,0.030559493,11.92586957,6.840229069,0.09162631
3.192777778,7.160555556,0.024966204,11.19694444,6.933344393,0.065818588
3.080348837,4.574069767,0.019304496,10.09406977,8.186993182,0.063346833
2.84779661,-4.563728814,0.015419096,10.48881356,11.49869826,0.071736025
3.059677419,-7.456612903,0.021161398,10.24967742,8.512463561,0.066323271
3.243152174,4.496630435,0.034537826,10.29119565,9.092114477,0.083501288
3.336483516,-1.846923077,0.031914505,9.65032967,9.996933273,0.115469685
2.965274725,-8.06956044,0.019967106,9.409340659,6.013570193,0.078019881
3.371521739,-2.491847826,0.035044493,8.963586957,4.878233091,0.091069752
4.466304348,-0.650869565,0.097325507,8.777934783,1.72979809,0.070700396
4.883152174,5.407173913,0.130500435,8.675108696,1.682006472,0.039245449
5.158586957,4.158369565,0.156532246,8.664130435,4.639634856,0.081428873
5.598586957,2.745217391,0.198966957,8.306086957,2.421379354,0.072964246
5.31173913,5.067282609,0.171011304,8.148586957,4.269468944,0.075005409
3.0934375,14.0009375,0.033860833,8.2384375,6.77739714,0.122832845
2.958571429,0.454047619,0.027151587,8.569047619,4.197713117,0.118581424
2.816363636,7.526103896,0.023322771,8.574155844,6.395040874,0.096231974
2.68,4.092333333,0.009738889,8.677333333,12.5071711,0.053043154
2.933684211,-2.017894737,0.025932982,8.015789474,4.876319854,0.072767876
3.039333333,2.618444444,0.017596,8.123333333,10.54402329,0.078733102
4.288913043,-3.286521739,0.09100558,7.853586957,7.64551516,0.130829707
5.314456522,0.755543478,0.165542899,7.587608696,2.279057239,0.092553228
4.57686747,3.030120482,0.107525703,7.497590361,3.020517842,0.135835572
4.271914894,-5.159148936,0.076809078,7.404255319,2.123052386,0.047784396
3.119782609,-7.829782609,0.025426087,7.358695652,3.920640248,0.118762283
2.215,5.105,0.001533333,7.45,1.124299782,0.033618223
3.130625,-9.8225,0.020837083,7.561875,1.296186715,0.075564236
3.332051282,-8.157435897,0.026350769,7.513846154,2.96217356,0.038287893
3.116136364,0.098522727,0.009311742,7.562386364,4.587100238,0.045978182
3.756222222,4.423333333,0.046328593,7.524,2.306952929,0.070639251
8.068666667,-6.471333333,0.554674667,4.222666667,1.095072513,0.060636173
6.787333333,-0.254333333,0.380250667,3.388166667,1.678922543,0.11978019
7.408586957,2.301847826,0.462490942,3.374673913,1.514110865,0.116959938
7.116630435,3.663043478,0.406441884,3.282065217,2.967001572,0.108812442
7.186413043,7.368695652,0.423851304,3.214891304,1.273438037,0.114991864
7.8475,6.87625,0.5657675,3.36,0.833785473,0.160882844
7.8575,5.3225,0.635874167,3.21125,1.341914943,0.118537723
8.446285714,1.112857143,0.653300286,2.965714286,1.111769894,0.107050161
7.7,-2.4,0.480408148,2.953333333,0.350428309,0.065119469
8.297391304,-0.776086957,0.598805507,2.766956522,0.792061402,0.125028232
7.8874,4.5028,0.559704667,2.1608,1.967972167,0.135168119
8.998333333,2.9,0.685434444,2.23,0.779256055,0.139855287
10.52571429,-2.751428571,0.951062857,2.498571429,0.788086894,0.097592237
10.90666667,-5.682,1.019755556,2.579333333,1.32207737,0.141071839
10.8925,-6.9895,1.030740333,2.626,0.920202924,0.163960589
9.542686567,-5.793134328,0.892401891,2.859552239,5.148502344,0.299548786
9.242592593,7.372098765,0.828381399,3.051728395,3.263961058,0.279417241
8.946630435,2.497826087,0.803627391,3.064130435,6.09056464,0.272484082
7.458695652,5.841086957,0.505513841,3.334456522,3.163795001,0.311472428
7.857282609,0.461304348,0.596236159,3.286086957,4.272510963,0.258160682
8.210978261,6.115108696,0.639798406,3.406086957,5.829514804,0.238921673
8.140869565,-1.176630435,0.603642754,3.36,11.06884225,0.18361917
6.679782609,-3.103152174,0.366180652,3.615869565,11.67046784,0.26232974
6.64423913,4.193586957,0.338884348,3.875978261,9.75431396,0.230779594
5.193478261,1.858695652,0.176481957,3.955326087,11.56408016,0.168376875
6.313043478,-7.655434783,0.329291957,3.634021739,11.52565256,0.242564736
4.866195652,-1.84173913,0.152868116,4.155869565,12.95846243,0.183440086
5.944673913,-1.864347826,0.264931957,4.400652174,11.52463289,0.216096141
6.25597561,-0.253414634,0.309991301,4.526219512,14.48166514,0.291370334
5.753913043,9.851086957,0.228272029,4.81076087,13.03283271,0.187186032
5.468988764,-1.787977528,0.203373933,5.023932584,17.91876671,0.246010728
10.23,4.44,0.892506667,5.0725,0.50550305,0.092478728
7.034,7.584,0.408568,7.162,2.049358088,0.115503168
5.633421053,7.98,0.215421228,6.862894737,13.15188343,0.354146588
5.267333333,-3.073666667,0.175497111,8.105333333,9.760567919,0.103045247
6.713913043,-3.263478261,0.362125,7.278804348,12.43637711,0.286270585
5.381724138,0.71045977,0.201830038,8.068045977,9.207806206,0.296662354
7.57,-4.608804348,0.462031812,7.367065217,16.86262072,0.27032378
6.623804348,10.50706522,0.329468333,8.088913043,9.78751981,0.228398851
7.330217391,-6.433695652,0.422532101,7.73673913,8.661307634,0.270412372
6.784673913,-4.373369565,0.387320145,7.957282609,6.116391646,0.288493121
6.255652174,1.414782609,0.289638188,8.361304348,16.35118327,0.303817505
8.128369565,8.693478261,0.574664348,8.289456522,4.705506812,0.227112872
6.964673913,2.235217391,0.38223413,8.356304348,13.22377475,0.172824818
5.796521739,-5.893043478,0.226969493,8.732065217,13.0842886,0.212471965
6.329347826,3.959565217,0.282206739,7.598586957,10.24130346,0.220233698
9.27,-2.528804348,0.824782391,7.890652174,7.444808626,0.221797118
7.252717391,-2.974130435,0.453963478,8.113043478,4.962494089,0.20606103
8.252717391,-5.430108696,0.625586739,7.842173913,5.784332665,0.219834536
7.268586957,6.056630435,0.418851304,7.986195652,8.507531153,0.191956438
5.843804348,-0.417826087,0.254203551,8.039456522,4.992586994,0.173111925
5.497065217,1.8775,0.185505435,7.878586957,3.651765981,0.162755468
5.527826087,5.275,0.221366377,7.580434783,6.486180322,0.241386142
5.585434783,6.788478261,0.198863261,7.183478261,4.592561337,0.191689733
5.270326087,7.374347826,0.188692246,6.899565217,3.729979319,0.209880058
6.708152174,2.94173913,0.337779783,6.340108696,3.669918288,0.212496776
5.595652174,7.760108696,0.211845362,6.092065217,5.714685823,0.182262956
7.181630435,2.549130435,0.37633471,5.701413043,7.873393177,0.146041376
6.722065217,-1.435326087,0.316021739,5.459347826,2.699419739,0.086571172
6.337065217,1.389891304,0.27534413,5.288152174,1.480417594,0.078677625
6.061956522,0.58923913,0.236083188,5.122717391,2.403424861,0.087754345
5.396086957,3.249673913,0.173158406,5.011195652,1.101074851,0.072122841
5.551086957,6.367065217,0.188688333,4.951304348,2.311305011,0.073747715
4.988913043,4.408478261,0.140035072,4.858804348,3.666939897,0.102998885
4.274891304,-2.894891304,0.083186739,4.72923913,3.794160202,0.089889232
4.054347826,-4.146847826,0.064701957,4.639130435,2.9917296,0.066437624
4.104021739,-1.477608696,0.070813116,4.651521739,2.02848147,0.071424144
3.620326087,-1.747173913,0.038742971,4.603369565,3.513447737,0.072572925
3.678478261,-1.029782609,0.042346522,4.610869565,2.467609502,0.079884799
3.756847826,1.793913043,0.048346957,4.542065217,2.36758418,0.049853149
3.414456522,-0.918586957,0.028271159,4.512717391,2.643074542,0.053615652
3.197173913,4.671956522,0.017286159,4.470652174,3.881407709,0.048146357
3.539673913,7.662717391,0.043231594,4.466304348,3.382915091,0.061318797
4.026195652,6.516086957,0.080516957,4.388043478,3.147522995,0.055568449
4.6375,3.546956522,0.121577246,4.293369565,3.131926605,0.079237634
4.773586957,-0.689021739,0.13676087,4.138478261,3.830623012,0.071194901
4.963804348,-4.479347826,0.140147391,4.086521739,2.539041008,0.051616436
5.005,3.025108696,0.144959493,4.0225,1.497089847,0.076465068
5.709021739,-3.118913043,0.209809348,3.943913043,3.2426805,0.095885983
4.794891304,-7.047065217,0.134466522,3.68923913,6.09000145,0.103368719
5.644673913,3.516304348,0.214228333,3.663369565,3.504150982,0.143266409
5.323369565,2.57326087,0.169490217,3.660326087,3.931716933,0.133318857
5.013369565,3.200869565,0.141256304,3.549565217,3.293498641,0.134334731
3.971195652,-4.378804348,0.071770145,3.467608696,5.152697542,0.105163889
4.175217391,-6.156847826,0.086008406,3.3125,12.18883834,0.109178858
4.664891304,-0.114021739,0.119028188,3.276413043,5.634415453,0.12999515
4.981630435,0.706086957,0.133621159,3.0825,3.532564662,0.088851112
4.929891304,4.225978261,0.129551159,2.930217391,2.335715557,0.094874151
4.52576087,4.542608696,0.105005507,2.780543478,1.945619972,0.092037011
4.064891304,1.268478261,0.070172609,2.575434783,3.260273681,0.071224314
4.164673913,-0.316086957,0.089032319,2.555434783,3.465700049,0.080315666
4.508478261,-3.997065217,0.104858768,2.579347826,5.617618387,0.072983007
5.972391304,3.898478261,0.230342536,2.610652174,1.771065325,0.133702475
6.568043478,5.029456522,0.293144783,2.517608696,2.039822964,0.133973882
6.234782609,7.7625,0.257123841,2.477282609,2.598678288,0.110972301
6.070652174,8.625217391,0.266362174,2.407717391,3.280848014,0.113789757
5.093478261,7.775217391,0.162309565,2.1325,2.737390864,0.106153888
4.981304348,-0.503369565,0.144116812,1.96423913,3.778083495,0.076193321
5.653695652,-4.568369565,0.212755,1.863043478,2.172159141,0.173353495
6.626575342,-2.06109589,0.323324292,1.86890411,3.046902599,0.124594028
7.133230769,-8.605538462,0.420200308,-3.309538462,3.862733015,0.119826811
7.00173913,-2.953478261,0.466853841,-3.202934783,1.832675001,0.120015242
7.847391304,-3.425869565,0.614725942,-3.180652174,1.90072802,0.127530717
8.9075,-0.225,0.709358333,-3.1175,0.317647603,0.033634875
5.681489362,2.233191489,0.258897447,-3.226808511,2.311419765,0.13972218
6.9325,7.436630435,0.400702899,-3.197065217,2.066803699,0.127022542
4.823586957,-8.387391304,0.174280652,-3.039673913,4.655616452,0.142444398
6.04826087,-0.809347826,0.280232899,-2.923043478,7.983671496,0.185212398
5.420652174,5.715,0.207426304,-2.666195652,5.625354983,0.152790981
4.959021739,-2.018369565,0.164891957,-2.58326087,7.711694456,0.149541811
5.003043478,-1.353369565,0.177995507,-2.424891304,12.48273852,0.170340272
5.278913043,1.224021739,0.189492899,-2.443478261,6.602032331,0.128850678
5.272282609,-3.386195652,0.18914471,-2.335,5.534572031,0.158025959
5.019347826,-0.810978261,0.165562101,-2.225326087,4.053366816,0.153929177
4.869673913,-10.17293478,0.157891812,-2.169891304,5.870372349,0.164507199
4.222717391,-4.503152174,0.106871232,-1.89326087,12.49251731,0.213615797
4.53576087,-1.6975,0.11680413,-1.805869565,10.75424747,0.125197777
4.807065217,-6.493586957,0.154477246,-1.748369565,8.841388631,0.16197217
3.39326087,-1.48,0.063573696,-1.498695652,10.69788127,0.140782048
3.906304348,2.18326087,0.083290435,-1.398804348,9.222615551,0.155539406
3.584494382,-6.276516854,0.052294906,-1.265842697,16.88546148,0.14035447
3.007173913,2.696413043,0.032826739,-0.950543478,21.63775529,0.118338368
4.201888889,-5.613222222,0.093173111,-0.962444444,12.06314024,0.138273955
3.341363636,9.377727273,0.049542045,-0.413068182,10.68329125,0.12966594
3.720895522,-3.718955224,0.065640199,-0.70761194,10.46439666,0.147051995
3.973157895,-6.594035088,0.069508538,-0.669824561,6.082640069,0.130416868
3.747460317,4.446507937,0.056912698,-0.478253968,15.21425829,0.131296433
4.251973684,-2.202894737,0.081314825,1.377631579,14.36530615,0.156438224
3.892162162,3.153648649,0.06792009,1.063648649,11.12245828,0.206782004
3.83,2.8808,0.047020533,2.0086,21.09183495,0.109108254
3.209333333,-4.398444444,0.027451852,0.592666667,10.73795138,0.127400175
3.463809524,-7.139880952,0.033301429,1.609047619,14.3447771,0.112453829
3.911136364,12.15477273,0.068534318,0.734886364,8.580213536,0.090252297
4.027529412,-2.709294118,0.081445725,0.432470588,12.39640115,0.182938297
3.675454545,-6.167727273,0.052292424,0.390454545,4.354414216,0.063731549
2.777058824,7.013529412,0.004443137,1.298235294,4.459257143,0.038429434
2.955714286,-3.018,0.023015048,3.546857143,15.05447047,0.070758656
3.481176471,0.784411765,0.046760784,3.91,4.886777578,0.146471736
3.368412698,-9.440952381,0.045742751,1.962857143,9.797041475,0.099345295
3.313863636,-4.243636364,0.037340909,2.693863636,20.2555257,0.152807595
3.399861111,12.05013889,0.044841019,3.515833333,10.05909994,0.140826604
2.479411765,17.08470588,0.011293725,6.33,4.536058473,0.115723997
2.784204545,2.762954545,0.021716136,5.407613636,9.888832219,0.12171607
2.721948052,9.554935065,0.02030658,4.108701299,11.1886962,0.125372792
2.886271186,5.593220339,0.021024859,3.958983051,11.10567119,0.129818014
3.592105263,-5.453684211,0.055800234,2.091578947,5.769353341,0.071241449
4.78673913,5.165978261,0.127997319,2.210543478,3.53796274,0.066911524
5.689130435,6.86423913,0.209883623,2.237934783,1.74881513,0.076533464
5.384456522,0.306521739,0.190120362,2.022173913,5.070907419,0.107225493
5.190869565,-2.026413043,0.178376449,1.888586957,4.225029704,0.125603925
5.990326087,-5.477826087,0.247377464,2.075217391,2.938951307,0.084911832
5.266847826,-6.906956522,0.178062464,2.043478261,3.180752464,0.087197811
4.562391304,-6.436086957,0.124224638,2.143695652,3.479155498,0.082633525
4.292608696,-3.7575,0.09491529,2.075652174,4.062112974,0.083068262
3.666956522,-5.370217391,0.061831739,2.031847826,2.782499066,0.074196615
4.235652174,-6.531956522,0.084992899,1.912282609,2.873169647,0.06510254
4.600543478,3.993043478,0.114465,1.693043478,2.006129475,0.125694826
5.587608696,3.838478261,0.212044855,1.559565217,4.42111565,0.127993036
5.434130435,4.035652174,0.214950072,1.599565217,2.60000985,0.195853598
5.584565217,-0.540217391,0.238256159,1.424565217,7.315182312,0.268779516
7.206195652,-4.225543478,0.42378442,1.222065217,2.503102411,0.155724083
7.474673913,-7.498369565,0.502806304,1.101847826,3.244156971,0.18961462
8.115,-6.609565217,0.629938043,0.99923913,4.360332912,0.209411632
7.624021739,0.981956522,0.509949493,0.911521739,5.597666751,0.159938717
