"time_stamp","wind_speed","wind_direction","ambient_temp","terrain","active_power","sd_wd","turbulence_intensity"
"2018-05-28 10:30:00",7.61593023255814,174.339875860465,13.5138372093023,3,0.384334496124031,8.44784744625672,0.208252571018832
"2018-05-28 10:40:00",8.23482352941176,164.594044023529,13.568,3,0.510236078431373,1.6783597189046,0.253153238164589
"2018-05-28 10:50:00",7.03305882352941,164.997373905882,13.7067058823529,3,0.336936549019608,1.12012462570323,0.212708718054209
"2018-05-28 11:00:00",8.47023255813954,164.880055953488,13.691976744186,3,0.544115193798449,3.1456111727601,0.214769533619301
"2018-05-28 11:10:00",8.27294117647059,164.350990870588,13.8564705882353,3,0.544326666666667,0.929568646569021,0.185120355979657
"2018-05-28 11:20:00",6.76741176470588,164.624176517647,14.0529411764706,3,0.288491529411765,0.994561753015702,0.190416784472759
"2018-05-28 11:30:00",6.38188235294118,169.177817788235,14.5098823529412,3,0.246033647058823,6.7894477182556,0.188641179953822
"2018-05-28 11:40:00",6.96720930232558,168.870396,14.4123255813953,3,0.334068604651163,2.56169148969394,0.22797927292491
"2018-05-28 11:50:00",6.31717647058823,160.170546988235,14.6491764705882,3,0.228135764705883,12.7027774565962,0.191804741839914
"2018-05-28 12:00:00",6.59305882352941,166.336687058824,14.8656470588235,3,0.263654509803921,6.63349090248858,0.208060241417128
"2018-05-28 12:10:00",6.79905882352941,162.965247882353,14.8802352941176,3,0.306989254901961,2.88799814798825,0.233266288608165
"2018-05-28 12:20:00",6.46058139534884,177.476616418605,15.0740697674419,3,0.24397,12.3520416808096,0.179911750679041
"2018-05-28 12:30:00",6.31117647058824,172.795827529412,15.1647058823529,3,0.283853098039216,5.37234914587558,0.297308703854036
"2018-05-28 12:40:00",6.97117647058823,150.885517905882,15.1491764705882,3,0.362779294117647,10.893804573631,0.224628048709471
"2018-05-28 12:50:00",5.45588235294118,159.127751647059,15.6012941176471,3,0.145959921568627,16.4903268064593,0.232438663054817
"2018-05-28 13:00:00",6.2343023255814,160.936764697674,15.5868604651163,3,0.25724488372093,11.5309091880678,0.256797519863691
"2018-05-28 13:10:00",7.11117647058824,158.566138235294,15.7121176470588,3,0.329547137254902,11.0817234311422,0.181377162041412
"2018-05-28 13:20:00",5.65082352941177,167.775542964706,15.8270588235294,3,0.189270352941177,3.08843726436537,0.163015203919812
"2018-05-28 13:30:00",5.50093023255814,150.069537,15.9590697674419,3,0.160656201550387,9.50058643787762,0.148703914425684
"2018-05-28 13:40:00",4.24670588235294,169.533897105882,16.1630588235294,3,0.0826469803921567,3.45404507885044,0.152135830193052
"2018-05-28 13:50:00",6.01011764705882,172.232572658824,16.304,3,0.196193254901961,10.3622519058551,0.223749810583186
"2018-05-28 14:00:00",5.85517647058824,143.202904376471,16.3976470588235,3,0.170067137254902,24.4466469769378,0.147774464032775
"2018-05-28 14:10:00",6.11930232558139,162.64906255814,16.4147674418605,3,0.213615271317829,15.4326626886026,0.209014721325765
"2018-05-28 14:20:00",4.77607142857143,157.238768928571,16.5839285714286,3,0.158805317460317,6.4068174944803,0.287332486085657
"2018-05-28 14:30:00",5.24559523809524,157.909931571429,16.7836904761905,3,0.173571904761905,6.55071455522258,0.275585173961561
"2018-05-28 14:40:00",3.70703703703704,168.669476518519,17.5018518518519,3,0.0470448559670782,10.9466092671909,0.151228666285515
"2018-05-28 14:50:00",6.87847058823529,154.880007952941,17.2916470588235,3,0.277326666666667,24.6334949093622,0.173120169010118
"2018-05-28 15:00:00",5.23452380952381,159.163393357143,16.7965476190476,3,0.15807873015873,3.31222532115339,0.227705054909924
"2018-05-28 15:10:00",4.62388235294118,170.243124564706,17.6708235294118,3,0.100033960784314,14.6742197134207,0.177105411679336
"2018-05-28 15:20:00",6.32917647058824,150.556170917647,16.9688235294118,3,0.204517725490196,9.62975318988267,0.150230498257153
"2018-05-28 15:30:00",4.54744186046512,146.793504209302,17.0255813953488,3,0.0785237984496127,5.27152657128431,0.153343876626075
"2018-05-28 15:40:00",6.21188235294118,158.150497411765,17.1537647058824,3,0.197076784313725,12.1246421519669,0.166203335173772
"2018-05-28 15:50:00",6.12058823529412,147.787616117647,16.8723529411765,3,0.208162509803921,1.22117692270657,0.224689257826599
"2018-05-28 16:00:00",5.4096511627907,153.486716162791,16.8176744186046,3,0.145443255813953,8.75359411365942,0.152964459024195
"2018-05-28 16:10:00",5.87623529411765,151.262115458824,16.9272941176471,3,0.181868,12.1127655357615,0.197465950094294
"2018-05-28 16:20:00",6.61,151.982364141176,16.6791764705882,3,0.277060235294117,13.824174503524,0.185414544169628
"2018-05-28 16:30:00",6.344,141.677402894118,16.7370588235294,3,0.225640392156863,2.63196685143845,0.212990171305245
"2018-05-28 16:40:00",6.228,157.734739341176,16.6511764705882,3,0.257293882352941,6.60419762125944,0.262538585877496
"2018-05-28 16:50:00",7.26255813953488,161.125075744186,16.6232558139535,3,0.322835503875969,0.634901133793681,0.133036593844586
"2018-05-28 17:00:00",5.78309523809524,161.206186071429,16.7085714285714,3,0.189794126984127,0.55457372781628,0.281780034492684
"2018-05-28 17:10:00",5.31035294117647,167.159644164706,16.7281176470588,3,0.143244156862745,10.2002822648682,0.14568222328929
"2018-05-28 17:20:00",6.53883720930233,177.516132767442,16.6033720930233,3,0.256039302325581,8.94960283659369,0.126759597195249
"2018-05-28 17:30:00",5.57082352941176,175.821739623529,16.472,3,0.156661882352941,5.55778130335144,0.146586133362688
"2018-05-28 17:40:00",4.14988235294118,178.964898776471,16.5862352941176,3,0.0611058039215686,1.3290868090916,0.0928568069609636
"2018-05-28 17:50:00",5.59941860465116,174.567819139535,16.4053488372093,3,0.153016201550387,9.4650882715133,0.114739876466822
"2018-05-28 18:00:00",5.052,165.756548611765,16.3136470588235,3,0.110437019607843,16.5001651738175,0.10696909951326
"2018-05-28 18:10:00",5.40258823529412,184.55688,16.2235294117647,3,0.141074352941177,8.88293313845065,0.1191232270722
"2018-05-28 18:20:00",5.39258823529412,181.357442258824,16.0894117647059,3,0.138856784313725,1.51938311524692,0.0902569184088867
"2018-05-28 18:30:00",4.95732558139535,183.683000860465,16.0109302325581,3,0.126700232558139,0.646451570858146,0.124872767131791
"2018-05-28 18:40:00",4.90658823529412,183.642587435294,15.8368235294118,3,0.112709725490196,0.593546317977386,0.0919519858892252
"2018-05-28 18:50:00",3.46164705882353,183.584901882353,15.7727058823529,3,0.0376047058823529,0.514946559612897,0.079852205071278
"2018-05-28 19:00:00",4.48635294117647,183.570480494118,15.5958823529412,3,0.0886185098039213,0.464223227535632,0.114029119489723
"2018-05-28 19:10:00",5.46360465116279,183.554717581395,15.3923255813953,3,0.14487,0.446072021647678,0.0796648472863481
"2018-05-28 19:20:00",5.14435294117647,183.512794941176,15.1889411764706,3,0.128004470588235,0.346349301589557,0.0877613590446792
"2018-05-28 19:30:00",4.95658823529412,183.628166047059,15.0829411764706,3,0.112395607843137,0.551646713123432,0.0762418559107735
"2018-05-28 19:40:00",4.37376470588235,183.613744658824,14.8996470588235,3,0.069876862745098,0.572244575725912,0.0420999215911628
"2018-05-28 19:50:00",4.31906976744186,183.554717581395,14.8001162790698,3,0.0797162015503873,0.404504949202391,0.0820902134204527
"2018-05-28 20:00:00",5.01917647058823,183.527216329412,14.6558823529412,3,0.116627921568627,0.368145776166477,0.109341717234581
"2018-05-28 20:10:00",5.15176470588235,183.570480494118,14.6476470588235,3,0.127577098039216,0.464223227535632,0.0867814729065376
"2018-05-28 20:20:00",5.20023255813954,183.640239767442,14.5732558139535,3,0.122649069767442,0.527176025583625,0.0635227663099792
"2018-05-28 20:30:00",4.87176470588235,183.714811623529,14.5474117647059,3,0.107817647058823,0.665159396742958,0.0706194830635703
"2018-05-28 20:40:00",4.88635294117647,183.541637717647,14.4684705882353,3,0.101090509803921,0.338979324361792,0.0367156428437242
"2018-05-28 20:50:00",4.42732558139535,183.469195395349,14.4477906976744,3,0.0828844961240313,0.18583261860023,0.086217953578431
"2018-05-28 21:00:00",4.41388235294118,190.013323623529,14.4058823529412,3,0.0818655686274507,8.2398079456053,0.0694849733401857
"2018-05-28 21:10:00",4.70352941176471,200.664280941176,14.3494117647059,3,0.105367843137255,0.394632408674754,0.0587169031107628
"2018-05-28 21:20:00",4.61523255813954,200.62079727907,14.34,3,0.0922256589147287,0.263812015787337,0.0491363966633592
"2018-05-28 21:30:00",4.25964705882353,200.635438164706,14.3357647058824,3,0.0724458823529413,0.227533025646245,0.0458029734341361
"2018-05-28 21:40:00",3.78023255813953,200.606427697674,14.3148837209302,3,0.0531368992248062,0.132183354382693,0.0552730789712221
